0,BiasAdd,16016,16016,4004,20020,0,1281780.5,0,0,0,0,1281780.5,8.603131082622995e-08,56161.23970736291,0.0712947224965738,0.35647361248286896,0.0
1,MatMul,24576,16016,6150144,6174720,6971904.0,3896832.0,0,0,0,0,10868736.0,7.294943284784214e-07,476213.8976307135,12.914667191777784,12.96627425348319,2723.4
5,AvgPool,1572864,24576,0,1572864,65,128,0,0,0,0,193,1.2953889522786764e-11,8.4562990804752,0.0,185999.0978360256,0.025390625
7,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
7,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
8,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
8,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
8,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
8,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
8,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
8,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
9,Conv2D,1572864,262144,1572864,3145728,26345472.0,25559040.0,0,0,0,0,51904512.0,3.4837581045707766e-06,2274197.290663803,0.6916128193701723,1.3832256387403445,10291.2
9,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
9,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
9,Conv2D,1572864,262144,1572864,3145728,26345472.0,25559040.0,0,0,0,0,51904512.0,3.4837581045707766e-06,2274197.290663803,0.6916128193701723,1.3832256387403445,10291.2
9,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
9,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
10,Conv2D,393216,262144,1179648,1572864,19759104.0,19169280.0,0,0,0,0,38928384.0,2.6128185784280825e-06,1705647.9679978522,0.6916128193701723,0.9221504258268964,7718.4
10,Conv2D,524288,262144,1572864,2097152,26345472.0,25559040.0,0,0,0,0,51904512.0,3.4837581045707766e-06,2274197.290663803,0.6916128193701723,0.9221504258268964,10291.2
10,AvgPool,1572864,1572864,0,1572864,65,128,0,0,0,0,193,1.2953889522786764e-11,8.4562990804752,0.0,185999.0978360256,0.025390625
10,Conv2D,393216,262144,1179648,1572864,19759104.0,19169280.0,0,0,0,0,38928384.0,2.6128185784280825e-06,1705647.9679978522,0.6916128193701723,0.9221504258268964,7718.4
10,Conv2D,524288,262144,1572864,2097152,26345472.0,25559040.0,0,0,0,0,51904512.0,3.4837581045707766e-06,2274197.290663803,0.6916128193701723,0.9221504258268964,10291.2
11,Relu,524288,524288,0,524288,0,0,262144,0,0,0,262144,1.759473790187261e-08,11485.844902342438,0.0,45.646446078431374,0.0
11,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
11,Relu,393216,393216,0,393216,0,0,196608,0,0,0,196608,1.3196053426404457e-08,8614.38367675683,0.0,45.64644607843137,0.0
11,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
12,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
12,FusedBatchNorm,524288,524288,0,524288,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,26590.98213507625,0.05078125
12,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
12,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
12,FusedBatchNorm,393216,393216,0,393216,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,19943.236601307188,0.05078125
12,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
12,Relu,262144,262144,0,262144,0,0,131072,0,0,0,131072,8.797368950936304e-09,5742.922451171219,0.0,45.646446078431374,0.0
12,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
13,Conv2D,1572864,262144,1572864,3145728,26345472.0,25559040.0,0,0,0,0,51904512.0,3.4837581045707766e-06,2274197.290663803,0.6916128193701723,1.3832256387403445,10291.2
13,FusedBatchNorm,262144,262144,0,262144,130,256,0,64,0,0,450,3.02033693536479e-11,19.716759514061348,0.0,13295.491067538125,0.05078125
