1,MatMul,2097152,512000,16384000,18481152,29065216.0,20873216.0,0,0,0,0,49938432.0,3.351797570306732e-06,2188053.4538962347,7.487934067984149,8.44638962868612,11353.6
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
4,Relu,2097152,2097152,0,2097152,0,0,1048576,0,0,0,1048576,7.037895160749043e-08,45943.37960936975,0.0,45.646446078431374,0.0
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
6,MatMul,2097152,2097152,67108864,69206016,67108864.0,33554432.0,0,0,0,0,100663296.0,6.756379354319082e-06,4410564.442499497,15.215482026143789,15.690965839460784,26214.4
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type RandomUniform
9,Relu,2097152,2097152,0,2097152,0,0,1048576,0,0,0,1048576,7.037895160749043e-08,45943.37960936975,0.0,45.646446078431374,0.0
11,MatMul,4718592,2097152,150994944,155713536,198180864.0,122683392.0,0,0,0,0,320864256.0,2.1535959191892075e-05,14058674.160467146,10.740340253748558,11.0759758866782,77414.4
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type RandomUniform
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Reshape
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type MaxPool
14,Relu,22151168,22151168,0,22151168,0,0,11075584,0,0,0,11075584,7.433776763541178e-07,485276.9471239681,0.0,45.64644607843137,0.0
16,Conv2D,33226752,22151168,3538944,36765696,152174592.0,150405120.0,0,0,0,0,302579712.0,2.030872622323646e-05,13257536.47852876,0.2669382811604174,2.7731921431665585,59443.2
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
17,Relu,33226752,33226752,0,33226752,0,0,16613376,0,0,0,16613376,1.1150665145311767e-06,727915.4206859522,0.0,45.64644607843137,0.0
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
19,Conv2D,33226752,33226752,5308416,38535168,228261888.0,225607680.0,0,0,0,0,453869568.0,3.046308933485469e-05,19886304.71779314,0.2669382811604174,1.9377741891645113,89164.8
20,Relu,33226752,33226752,0,33226752,0,0,16613376,0,0,0,16613376,1.1150665145311767e-06,727915.4206859522,0.0,45.64644607843137,0.0
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
<_io.TextIOWrapper name='<stderr>' mode='w' encoding='UTF-8'> skipping op with type Identity
